date,vendor_id,city,market,product_category,day_of_week,month,month_num,is_weekend,is_holiday,rain_season,is_big_market_day,is_payday_period,n_transactions,avg_transaction_value_xaf,daily_revenue_xaf
2026-03-30,V036,Douala,Marché Nkoulouloun,Palm Oil & Condiments,Monday,March,3,0,0,0,0,1,13,1827.0,23746.0
2026-03-31,V036,Douala,Marché Nkoulouloun,Palm Oil & Condiments,Tuesday,March,3,0,0,0,0,1,16,1650.0,26403.0
2025-09-01,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,September,9,0,0,1,0,0,11,2206.0,24268.0
2025-09-02,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,September,9,0,0,1,0,0,25,1737.0,43418.0
2025-09-03,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,September,9,0,0,1,0,0,12,2146.0,25750.0
2025-09-04,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,September,9,0,0,1,0,0,10,2484.0,24836.0
2025-09-05,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,September,9,0,0,1,0,0,31,1878.0,58207.0
2025-09-06,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,September,9,1,0,1,1,0,43,1883.0,80979.0
2025-09-07,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,September,9,1,0,1,0,0,32,1930.0,61769.0
2025-09-08,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,September,9,0,0,1,0,0,14,1871.0,26194.0
2025-09-09,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,September,9,0,0,1,0,0,14,1662.0,23266.0
2025-09-10,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,September,9,0,0,1,0,0,24,1539.0,36934.0
2025-09-11,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,September,9,0,0,1,0,0,26,1598.0,41542.0
2025-09-12,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,September,9,0,0,1,0,0,27,1746.0,47147.0
2025-09-13,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,September,9,1,0,1,0,0,26,1837.0,47767.0
2025-09-14,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,September,9,1,0,1,0,0,24,1992.0,47799.0
2025-09-15,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,September,9,0,0,1,0,0,15,1874.0,28114.0
2025-09-16,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,September,9,0,0,1,0,0,19,1918.0,36445.0
2025-09-17,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,September,9,0,0,1,0,0,33,1714.0,56572.0
2025-09-18,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,September,9,0,0,1,0,0,18,1777.0,31983.0
2025-09-19,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,September,9,0,0,1,0,0,34,1742.0,59219.0
2025-09-20,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,September,9,1,0,1,1,0,42,1736.0,72901.0
2025-09-21,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,September,9,1,0,1,0,0,19,1807.0,34340.0
2025-09-22,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,September,9,0,0,1,0,0,24,1923.0,46149.0
2025-09-23,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,September,9,0,0,1,0,0,14,2038.0,28538.0
2025-09-24,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,September,9,0,0,1,0,0,21,1625.0,34134.0
2025-09-25,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,September,9,0,0,1,0,0,20,1527.0,30545.0
2025-09-26,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,September,9,0,0,1,0,0,26,1833.0,47657.0
2025-09-27,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,September,9,1,0,1,0,0,33,1857.0,61285.0
2025-09-28,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,September,9,1,0,1,0,1,28,1901.0,53227.0
2025-09-29,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,September,9,0,0,1,0,1,13,1866.0,24261.0
2025-09-30,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,September,9,0,0,1,0,1,28,1737.0,48639.0
2025-10-01,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,October,10,0,0,1,0,0,15,1809.0,27141.0
2025-10-02,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,October,10,0,0,1,0,0,24,1764.0,42326.0
2025-10-03,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,October,10,0,0,1,0,0,24,1744.0,41845.0
2025-10-04,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,October,10,1,0,1,1,0,46,1676.0,77098.0
2025-10-05,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,October,10,1,0,1,0,0,29,1778.0,51552.0
2025-10-06,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,October,10,0,0,1,0,0,24,1705.0,40916.0
2025-10-07,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,October,10,0,0,1,0,0,17,2006.0,34104.0
2025-10-08,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,October,10,0,0,1,0,0,22,1787.0,39309.0
2025-10-09,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,October,10,0,0,1,0,0,27,1845.0,49805.0
2025-10-10,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,October,10,0,0,1,0,0,22,1745.0,38380.0
2025-10-11,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,October,10,1,0,1,0,0,37,1801.0,66642.0
2025-10-12,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,October,10,1,0,1,0,0,20,1872.0,37430.0
2025-10-13,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,October,10,0,0,1,0,0,28,1616.0,45261.0
2025-10-14,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,October,10,0,0,1,0,0,9,2740.0,24657.0
2025-10-15,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,October,10,0,0,1,0,0,19,1557.0,29583.0
2025-10-16,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,October,10,0,0,1,0,0,15,2051.0,30758.0
2025-10-17,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,October,10,0,0,1,0,0,33,1733.0,57191.0
2025-10-18,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,October,10,1,0,1,1,0,46,1870.0,86017.0
2025-10-19,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,October,10,1,0,1,0,0,28,1823.0,51046.0
2025-10-20,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,October,10,0,0,1,0,0,26,1890.0,49134.0
2025-10-21,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,October,10,0,0,1,0,0,25,1784.0,44606.0
2025-10-22,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,October,10,0,0,1,0,0,25,1615.0,40386.0
2025-10-23,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,October,10,0,0,1,0,0,18,2258.0,40636.0
2025-10-24,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,October,10,0,0,1,0,0,28,1843.0,51596.0
2025-10-25,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,October,10,1,0,1,0,0,28,1647.0,46110.0
2025-10-26,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,October,10,1,0,1,0,0,24,1663.0,39914.0
2025-10-27,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,October,10,0,0,1,0,0,29,1627.0,47192.0
2025-10-28,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,October,10,0,0,1,0,0,28,1691.0,47338.0
2025-10-29,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,October,10,0,0,1,0,1,24,1770.0,42487.0
2025-10-30,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,October,10,0,0,1,0,1,20,2059.0,41176.0
2025-10-31,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,October,10,0,0,1,0,1,37,1688.0,62474.0
2025-11-01,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,November,11,1,0,0,1,0,37,1656.0,61290.0
2025-11-02,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,November,11,1,0,0,0,0,22,1794.0,39465.0
2025-11-03,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,November,11,0,0,0,0,0,16,1963.0,31413.0
2025-11-04,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,November,11,0,0,0,0,0,18,1735.0,31228.0
2025-11-05,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,November,11,0,0,0,0,0,23,1832.0,42147.0
2025-11-06,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,November,11,0,0,0,0,0,17,1764.0,29986.0
2025-11-07,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,November,11,0,0,0,0,0,27,1871.0,50510.0
2025-11-08,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,November,11,1,0,0,0,0,41,1961.0,80407.0
2025-11-09,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,November,11,1,0,0,0,0,15,1999.0,29981.0
2025-11-10,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,November,11,0,0,0,0,0,18,2096.0,37724.0
2025-11-11,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,November,11,0,0,0,0,0,18,1625.0,29250.0
2025-11-12,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,November,11,0,0,0,0,0,22,1787.0,39316.0
2025-11-13,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,November,11,0,0,0,0,0,23,1917.0,44088.0
2025-11-14,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,November,11,0,0,0,0,0,25,1749.0,43728.0
2025-11-15,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,November,11,1,0,0,1,0,25,2129.0,53220.0
2025-11-16,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,November,11,1,0,0,0,0,24,1722.0,41334.0
2025-11-17,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,November,11,0,0,0,0,0,21,1655.0,34759.0
2025-11-18,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,November,11,0,0,0,0,0,14,1734.0,24276.0
2025-11-19,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,November,11,0,0,0,0,0,19,2142.0,40694.0
2025-11-20,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,November,11,0,0,0,0,0,24,1864.0,44733.0
2025-11-21,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,November,11,0,0,0,0,0,40,2034.0,81373.0
2025-11-22,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,November,11,1,0,0,0,0,40,1838.0,73511.0
2025-11-23,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,November,11,1,0,0,0,0,17,1965.0,33401.0
2025-11-24,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,November,11,0,0,0,0,0,21,1662.0,34896.0
2025-11-25,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,November,11,0,0,0,0,0,29,1641.0,47579.0
2025-11-26,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,November,11,0,0,0,0,0,19,1600.0,30405.0
2025-11-27,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,November,11,0,0,0,0,0,21,1957.0,41098.0
2025-11-28,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,November,11,0,0,0,0,1,27,1919.0,51822.0
2025-11-29,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,November,11,1,0,0,0,1,35,1900.0,66515.0
2025-11-30,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,November,11,1,0,0,0,1,24,1780.0,42709.0
2025-12-01,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,December,12,0,0,0,0,0,20,1859.0,37174.0
2025-12-02,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,December,12,0,0,0,0,0,24,1860.0,44639.0
2025-12-03,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,December,12,0,0,0,0,0,20,1713.0,34256.0
2025-12-04,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,December,12,0,0,0,0,0,20,1870.0,37401.0
2025-12-05,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,December,12,0,0,0,0,0,16,1859.0,29741.0
2025-12-06,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,December,12,1,0,0,1,0,24,2033.0,48794.0
2025-12-07,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,December,12,1,0,0,0,0,17,2067.0,35139.0
2025-12-08,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,December,12,0,0,0,0,0,15,2005.0,30073.0
2025-12-09,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,December,12,0,0,0,0,0,22,1788.0,39331.0
2025-12-10,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,December,12,0,0,0,0,0,14,1835.0,25692.0
2025-12-11,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,December,12,0,0,0,0,0,21,1931.0,40561.0
2025-12-12,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,December,12,0,0,0,0,0,26,1781.0,46305.0
2025-12-13,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,December,12,1,0,0,0,0,33,1998.0,65932.0
2025-12-14,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,December,12,1,0,0,0,0,26,1645.0,42764.0
2025-12-15,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,December,12,0,0,0,0,0,25,1714.0,42838.0
2025-12-16,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,December,12,0,0,0,0,0,24,1602.0,38439.0
2025-12-17,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,December,12,0,0,0,0,0,28,1825.0,51090.0
2025-12-18,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,December,12,0,0,0,0,0,17,1892.0,32170.0
2025-12-19,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,December,12,0,0,0,0,0,42,1946.0,81745.0
2025-12-20,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,December,12,1,0,0,1,0,31,2009.0,62291.0
2025-12-21,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,December,12,1,0,0,0,0,22,2077.0,45702.0
2025-12-22,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,December,12,0,0,0,0,0,14,2325.0,32553.0
2025-12-23,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,December,12,0,0,0,0,0,24,1625.0,39002.0
2025-12-24,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,December,12,0,0,0,0,0,18,1876.0,33760.0
2025-12-25,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,December,12,0,1,0,0,0,26,1788.0,46491.0
2025-12-26,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,December,12,0,0,0,0,0,27,1722.0,46494.0
2025-12-27,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,December,12,1,0,0,0,0,38,1888.0,71732.0
2025-12-28,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,December,12,1,0,0,0,0,25,1691.0,42267.0
2025-12-29,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,December,12,0,0,0,0,1,12,2463.0,29556.0
2025-12-30,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,December,12,0,0,0,0,1,24,1742.0,41802.0
2025-12-31,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,December,12,0,0,0,0,1,19,1923.0,36530.0
2026-01-01,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,January,1,0,1,0,0,0,21,1988.0,41756.0
2026-01-02,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,January,1,0,0,0,0,0,27,1964.0,53039.0
2026-01-03,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,January,1,1,0,0,1,0,34,1901.0,64632.0
2026-01-04,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,January,1,1,0,0,0,0,20,1719.0,34389.0
2026-01-05,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,January,1,0,0,0,0,0,17,1778.0,30231.0
2026-01-06,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,January,1,0,0,0,0,0,13,2046.0,26602.0
2026-01-07,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,January,1,0,0,0,0,0,28,1480.0,41449.0
2026-01-08,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,January,1,0,0,0,0,0,14,1917.0,26838.0
2026-01-09,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,January,1,0,0,0,0,0,26,1939.0,50421.0
2026-01-10,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,January,1,1,0,0,0,0,35,1913.0,66948.0
2026-01-11,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,January,1,1,0,0,0,0,24,1914.0,45942.0
2026-01-12,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,January,1,0,0,0,0,0,21,1969.0,41344.0
2026-01-13,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,January,1,0,0,0,0,0,20,1638.0,32757.0
2026-01-14,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,January,1,0,0,0,0,0,16,1879.0,30064.0
2026-01-15,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,January,1,0,0,0,0,0,13,2122.0,27591.0
2026-01-16,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,January,1,0,0,0,0,0,25,2006.0,50148.0
2026-01-17,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,January,1,1,0,0,1,0,35,1756.0,61466.0
2026-01-18,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,January,1,1,0,0,0,0,24,1678.0,40263.0
2026-01-19,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,January,1,0,0,0,0,0,20,1726.0,34510.0
2026-01-20,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,January,1,0,0,0,0,0,24,1818.0,43633.0
2026-01-21,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,January,1,0,0,0,0,0,28,1704.0,47721.0
2026-01-22,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,January,1,0,0,0,0,0,21,1660.0,34859.0
2026-01-23,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,January,1,0,0,0,0,0,26,1888.0,49092.0
2026-01-24,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,January,1,1,0,0,0,0,35,1726.0,60407.0
2026-01-25,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,January,1,1,0,0,0,0,30,1617.0,48501.0
2026-01-26,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,January,1,0,0,0,0,0,23,1755.0,40367.0
2026-01-27,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,January,1,0,0,0,0,0,15,1934.0,29013.0
2026-01-28,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,January,1,0,0,0,0,0,21,1745.0,36645.0
2026-01-29,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,January,1,0,0,0,0,1,27,1830.0,49403.0
2026-01-30,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,January,1,0,0,0,0,1,32,1719.0,55016.0
2026-01-31,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,January,1,1,0,0,0,1,34,1665.0,56612.0
2026-02-01,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,February,2,1,0,0,0,0,20,1546.0,30913.0
2026-02-02,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,February,2,0,0,0,0,0,20,1646.0,32927.0
2026-02-03,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,February,2,0,0,0,0,0,21,1774.0,37260.0
2026-02-04,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,February,2,0,0,0,0,0,23,1738.0,39970.0
2026-02-05,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,February,2,0,0,0,0,0,22,1641.0,36102.0
2026-02-06,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,February,2,0,0,0,0,0,21,1834.0,38513.0
2026-02-07,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,February,2,1,0,0,1,0,45,1751.0,78806.0
2026-02-08,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,February,2,1,0,0,0,0,26,1867.0,48551.0
2026-02-09,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,February,2,0,0,0,0,0,20,1951.0,39011.0
2026-02-10,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,February,2,0,0,0,0,0,26,1840.0,47832.0
2026-02-11,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,February,2,0,1,0,0,0,16,2142.0,34274.0
2026-02-12,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,February,2,0,0,0,0,0,21,1838.0,38605.0
2026-02-13,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,February,2,0,0,0,0,0,34,1963.0,66736.0
2026-02-14,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,February,2,1,0,0,0,0,30,1929.0,57864.0
2026-02-15,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,February,2,1,0,0,0,0,26,1573.0,40895.0
2026-02-16,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,February,2,0,0,0,0,0,16,1691.0,27055.0
2026-02-17,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,February,2,0,0,0,0,0,20,1873.0,37456.0
2026-02-18,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,February,2,0,0,0,0,0,19,2091.0,39721.0
2026-02-19,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,February,2,0,0,0,0,0,32,1613.0,51608.0
2026-02-20,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,February,2,0,0,0,0,0,31,1523.0,47214.0
2026-02-21,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,February,2,1,0,0,1,0,35,1803.0,63098.0
2026-02-22,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,February,2,1,0,0,0,0,31,1865.0,57825.0
2026-02-23,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,February,2,0,0,0,0,0,11,2353.0,25887.0
2026-02-24,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,February,2,0,0,0,0,0,27,1873.0,50572.0
2026-02-25,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,February,2,0,0,0,0,0,17,2058.0,34986.0
2026-02-26,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,February,2,0,0,0,0,1,27,1935.0,52248.0
2026-02-27,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,February,2,0,0,0,0,1,27,1825.0,49281.0
2026-02-28,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,February,2,1,0,0,0,1,29,1881.0,54556.0
2026-03-01,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,March,3,1,0,0,0,0,32,1797.0,57517.0
2026-03-02,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,March,3,0,0,0,0,0,19,1789.0,33985.0
2026-03-03,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,March,3,0,0,0,0,0,22,1479.0,32538.0
2026-03-04,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,March,3,0,0,0,0,0,17,1839.0,31255.0
2026-03-05,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,March,3,0,0,0,0,0,23,1700.0,39104.0
2026-03-06,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,March,3,0,0,0,0,0,31,1842.0,57098.0
2026-03-07,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,March,3,1,0,0,1,0,40,1786.0,71438.0
2026-03-08,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,March,3,1,1,0,0,0,17,2183.0,37108.0
2026-03-09,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,March,3,0,0,0,0,0,15,1985.0,29771.0
2026-03-10,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,March,3,0,0,0,0,0,17,1654.0,28123.0
2026-03-11,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,March,3,0,0,0,0,0,19,1905.0,36189.0
2026-03-12,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,March,3,0,0,0,0,0,16,1909.0,30552.0
2026-03-13,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,March,3,0,0,0,0,0,15,1945.0,29178.0
2026-03-14,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,March,3,1,0,0,0,0,32,1816.0,58112.0
2026-03-15,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,March,3,1,0,0,0,0,19,1775.0,33722.0
2026-03-16,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,March,3,0,0,0,0,0,13,2117.0,27522.0
2026-03-17,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,March,3,0,0,0,0,0,26,1527.0,39713.0
2026-03-18,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Wednesday,March,3,0,0,0,0,0,18,2028.0,36511.0
2026-03-19,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Thursday,March,3,0,0,0,0,0,23,1723.0,39626.0
2026-03-20,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Friday,March,3,0,0,0,0,0,34,1540.0,52352.0
2026-03-21,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Saturday,March,3,1,0,0,1,0,33,1806.0,59606.0
2026-03-22,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Sunday,March,3,1,0,0,0,0,35,1687.0,59056.0
2026-03-23,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Monday,March,3,0,0,0,0,0,12,1947.0,23369.0
2026-03-24,V037,Douala,Marché Nkoulouloun,Fresh Vegetables,Tuesday,March,3,0,0,0,0,0,31,1471.0,45588.0
